# c1: attack probabilities of the compromised routers
#
# c2: total injection rate              attackers: [6, 8, 20, 33, 35, 46, 52, 59]
# c3: information rate
# c4: residual error probability
# c5: average end-to-end latency
#
# c6-c9: same as c2-c5, but             attackers: [14, 16, 21, 32, 42, 45, 49, 60]
# c10-c13: same as c2-c5, but           attackers: [10, 12, 19, 36, 38, 40, 51, 62]
#
# Parameters: IDA-UC-DOR, 3 enc units, 9 auth units, router queue size 6, ARQ limit 1, ARQ timeout 12
# gnuplot index 0
#
0.0         0.2024559375    0.4982889795464754  6.258350987098409e-06   29.9297683457           0.2024559375    0.4982889795464754  6.258350987098409e-06   29.9297683457           0.2024559375    0.4982889795464754  6.258350987098409e-06   29.9297683457
0.02        0.21054375      0.4791833645026271  0.01423234800891047     30.7111354439           0.21062         0.4795499596429589  0.014016064758716319    30.7336023515           0.2109846875    0.4780367651088423  0.01562539118243497     30.7556707815
0.04        0.2181571875    0.4629273903707619  0.03213132585477766     31.3965516685           0.21762625      0.4637021039511548  0.031515595136432026    31.3376979923           0.2186478125    0.46154846621207335 0.03489987049792609     31.4387237504
0.06        0.22446375      0.4487097025689003  0.053282835402432796    31.8654057417           0.2252934375    0.4498036588393748  0.052506836259896224    31.8003668362           0.225334375     0.4472880580248797  0.056161826246022       31.9300525013
0.08        0.2308984375    0.43627000507528335 0.07627904354417375     32.3409967142           0.2309075       0.4376779662852008  0.07486139959083597     32.2189725082           0.2322025       0.4343972394784725  0.08155141713581159     32.3201439217
0.1         0.2375325       0.42462084135855094 0.10287152485388812     32.7667044681           0.2362721875    0.42719003903072594 0.09799070419187149     32.491214869            0.2376153125    0.42317743095786386 0.1075106757096207      32.7408316915
0.12        0.243145625     0.4157462220428601  0.126165541173093       33.0778224568           0.2422115625    0.41766301928711597 0.12348737018446362     32.8321155153           0.2444540625    0.41411410374904284 0.1336118732851085      33.0780514489
0.14        0.248265        0.4076541195899543  0.15197050787828886     33.3744437334           0.247041875     0.41058828589282687 0.14584370643298147     32.9490705995           0.249201875     0.4054581752244039  0.160473046823766       33.2669109305
0.16        0.252533125     0.3997210761954496  0.1785186088468237      33.5374666479           0.2492896875    0.4034111920494104  0.1693655695312696      33.1198995013           0.252415        0.3986180991620942  0.18325319985071023     33.4074320121
0.18        0.256239375     0.3941602456687229  0.2004562214861571      33.5306601008           0.25485875      0.39790177892656226 0.191196981395233       33.20705636             0.257485        0.3921806124628619  0.2094309075224724      33.6418927734
0.2         0.2595621875    0.3879393064523314  0.22498777138126952     33.809455031            0.257716875     0.39157675452955887 0.2155840579755494      33.4575405088           0.26155625      0.3870510645415661  0.2330396448302094      33.7528790533
0.3         0.274094375     0.3680769169378248  0.3356347153095604      33.9618124715           0.270515        0.37358603034951854 0.3159698038248072      33.5290674313           0.2748178125    0.3688307139843783  0.3389032852853601      33.9135529099
0.4         0.2803309375    0.358984191675241   0.4228327488755199      34.2124461304           0.276949375     0.3654131283018783  0.3987667490081593      33.2145098955           0.2797296875    0.3603735749356242  0.42449782096879224     33.4746273528
0.5         0.28438375      0.356256071241764   0.4919774602610947      33.4171142668           0.277581875     0.36326781962979393 0.46367602962258125     32.6389044518           0.280826875     0.3584014172432749  0.49050673609259576     32.8941198924


#
# Parameters: IDA-G2C3-DOR, rest as above
# gnuplot index 1
#
0.0         0.204585        0.32855995063176674 0.00015965214614745285  35.4665545792           0.204585        0.32855995063176674 0.00015965214614745285  35.4665545792           0.204585        0.32855995063176674 0.00015965214614745285  35.4665545792
0.02        0.205795        0.32652336062586557 0.017320370466089946    35.5952172603           0.2050146875    0.32654825035401425 0.017081763260532262    35.6198294765           0.2062090625    0.3261677696633726  0.018012183331925398    35.7539046071
0.04        0.2088715625    0.32265641714630255 0.0362323252666139      36.3378155753           0.2088090625    0.32280088418097275 0.036659858719481346    36.2452419159           0.2092590625    0.32253680769500725 0.03984197854087286     36.1109249999
0.06        0.211319375     0.3188183762137286  0.058487259504999674    36.7363585691           0.2103740625    0.3189645824327797  0.05649032245932236     36.5647331995           0.21131625      0.31773467492443197 0.06268823620619177     36.7861586353
0.08        0.2149978125    0.3146267476558628  0.08212873805712045     37.3779093123           0.215415        0.3143554302160945  0.08008984826454908     37.3469082767
0.1         0.216246875     0.3102718247373517  0.10690297454422307     37.5897111799           0.21677875      0.30995023728109883 0.10384373149340578     37.6565810729
0.12        0.2204415625    0.30545084936058736 0.13196003881729151     38.2181422453           0.2189215625    0.30590151438371904 0.13157175441572885     37.8813362492
0.14        0.2224278125    0.3016835518265055  0.16123100654160338     38.3661293488           0.2238465625    0.3018110899067302  0.1561771561771562      38.6227261152
0.16        0.22561875      0.2975567190226876  0.1874150795255267      38.9321669097           0.2249584375    0.29827454238074536 0.18149052599880486     38.690061337
0.18        0.229190625     0.2933652390886407  0.21673619355535012     39.2627621781           0.227769375     0.29476636180785937 0.20860124083474338     38.8637292283
0.2         0.23142875      0.2903849997029323  0.2433141773245441      39.6097415692           0.230083125     0.29202081856285633 0.23456088522757695     38.7744071177
0.3         0.24178         0.27781712714037554 0.37106672932330825     40.1202208657           0.24069875      0.2794429239869339  0.3578215396742726      39.4641502817
0.4         0.2482425       0.27060359326062217 0.47683208133083405     39.4519625363           0.245969375     0.27316281752555577 0.4538553322622772      38.7435661448
0.5         0.25154875      0.2682941676315227  0.5521677902902083      37.7896281903           0.24809375      0.2707582818994836  0.5238115362220844      37.2701087653


#
# Parameters: IDA-G2C4-DOR, rest as above
# gnuplot index 2
#
0.0         0.206651875     0.24469896534933447 0.00017484591703561237  38.2179523212           0.206651875     0.24469896534933447 0.00017484591703561237  38.2179523212           0.206651875     0.24469896534933447 0.00017484591703561237  38.2179523212
0.02        0.2081484375    0.24327290470292384 0.017212261711130637    39.1538695666           0.2072084375    0.24425887579988145 0.01656172581420165     37.9939274723
0.04        0.208010625     0.24255672035983739 0.03382579216652698     38.8550980773           0.207906875     0.2429032228972707  0.03352541906773834     38.4830891007
0.06        0.208738125     0.24117240202286958 0.05211350612546866     38.973152276            0.2088678125    0.24118573798918874 0.052698197859488184    39.2486605194
0.08        0.210115        0.2398537705542203  0.07070586834900607     39.3202456635           0.2112125       0.23977333254423863 0.07254712572051722     39.0735186417
0.1         0.212106875     0.2381302468390051  0.09518991136844866     39.4914987471           0.21195875      0.2382140982620439  0.0924181135000969      39.3457996073
0.12        0.2151959375    0.23565006890522736 0.11635981258983182     40.2593158517           0.2146703125    0.23581509436708906 0.11432987634623056     40.1371741823
0.14        0.2168815625    0.23387764923539778 0.13910520975342533     40.6397122094           0.2162965625    0.2339265100433577  0.1355333969406145      40.3641623084
0.16        0.21782         0.23163047470388395 0.16194635996145326     40.5086166988           0.2190434375    0.23185327111203685 0.15989255936281732     40.5815330417
0.18        0.2192465625    0.2299024072498286  0.18733087793144917     40.137435352            0.219861875     0.22955463515445776 0.1851529695938124      41.2864570134
0.2         0.22142125      0.2279972563608958  0.21174704447363482     40.5816153248           0.222165        0.2276334593657867  0.20966293256156285     41.0187435877
0.3         0.23066         0.2188854807942426  0.3359324683445365      41.7600305082           0.229245        0.22000616153024058 0.32187484349176143     40.6952668458
0.4         0.2373034375    0.21310795381967443 0.444231525463931       41.4653518722           0.235426875     0.21426902727226874 0.42337592484880326     41.1686280465
0.5         0.2410846875    0.20990289978495627 0.5291916634446288      40.7489403412           0.23941625      0.2115379595161147  0.4985789611458061      40.345539521


#
# Parameters: IWA-UC-DOR, rest as above
# gnuplot index 3
#
0.0         0.202568125     0.49831692424462143 0.0                     30.9880864902           0.202568125     0.49831692424462143 0.0                     30.9880864902           0.202568125     0.49831692424462143 0.0                     30.9880864902
0.02        0.2089578125    0.483222540435046   0.013210667316884084    31.6221049397           0.209075625     0.4831879015069308  0.012950534893021396    31.6566081812
0.04        0.21534625      0.46922398230756285 0.0304744177912137      32.2888015591           0.2135028125    0.4702162881343776  0.02836440030317421     32.0918659977
0.06        0.22197875      0.4566808196730543  0.05009262574528699     32.7116645253           0.2201840625    0.45761997419772377 0.04843536733492781     32.6556171126
0.08        0.2252625       0.4468203762277343  0.06908477488578892     33.0704258085           0.2252821875    0.448090797236244   0.06809586617741743     33.0348102858
